filename,width,height,class,xmin,ymin,xmax,ymax
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,435,128,495,213
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,534,126,587,212
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,494,169,559,293
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,464,53,491,84
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,215,122,280,211
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,motorcycle,197,117,221,189
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,motorcycle,484,161,508,226
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,car,604,114,640,175
00-Raw_vid_mp4-123_jpg.rf.06a3865a623a218f131f683d2cee2d90.jpg,640,640,motorcycle,507,133,527,169
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,85,201,220,330
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,van,309,149,438,337
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,414,211,500,370
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,494,165,556,285
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,229,160,352,310
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,442,119,505,203
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,417,59,455,104
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,533,126,590,207
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,605,114,640,172
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,462,54,490,84
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,motorcycle,511,116,529,169
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,motorcycle,196,123,225,189
North-Drive-1_mp4-59_jpg.rf.0c70ad8a9a32dd903e3380347320d069.jpg,640,640,car,225,112,288,200
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,121,250,267,428
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,280,88,347,158
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,475,427,640,640
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,457,181,541,319
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,443,152,520,226
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,441,64,468,93
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,528,55,555,85
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,463,50,492,86
North-Drive-2_mp4-199_jpg.rf.02d26e56ae2d57acf263b12ce34f8cd2.jpg,640,640,car,492,54,500,87
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,298,170,431,352
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,427,233,529,412
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,419,161,479,266
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,van,488,151,566,295
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,118,148,256,303
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,263,175,357,283
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,243,98,313,173
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,van,497,41,535,70
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,347,127,451,183
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,486,113,541,193
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,419,59,456,105
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,266,131,352,211
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,461,54,489,86
00-Raw_vid_mp4-276_jpg.rf.0629451aa484947cb4fad2ff1bd8368d.jpg,640,640,car,363,81,411,126
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,469,53,493,88
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,409,61,450,111
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,446,60,466,94
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,truck,477,65,525,182
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,498,163,558,244
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,522,52,548,81
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,580,123,640,179
00-Raw_vid_mp4-917_jpg.rf.0d3355f985c3f8c1f4304fd0790b3f30.jpg,640,640,car,567,57,596,90
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,473,524,637,638
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,340,168,430,327
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,116,235,310,466
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,427,264,523,450
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,365,74,419,130
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,282,88,352,144
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,441,63,471,95
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,502,91,542,143
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,468,169,532,276
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,481,121,525,172
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,jeepney,230,131,339,244
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,490,52,523,77
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,530,84,557,121
North-Drive-2_mp4-117_jpg.rf.00074e3fe2cc5739ec208efda554d3ba.jpg,640,640,car,463,56,492,88
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,373,194,464,345
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,280,85,351,162
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,423,148,518,258
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,365,74,420,130
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,508,104,539,147
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,519,152,572,214
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,440,63,471,94
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,441,121,490,167
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,499,47,543,82
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,479,107,520,164
North-Drive-2_mp4-99_jpg.rf.029eb234ac983be73e0c64627803a995.jpg,640,640,car,494,206,570,331
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,2,327,135,590
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,351,182,443,313
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,van,426,185,536,374
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,274,145,378,241
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,195,154,291,258
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,243,98,315,161
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,367,81,411,129
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,419,367,584,640
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,419,61,457,107
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,461,57,489,87
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,501,130,562,239
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,473,87,507,130
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,163,227,350,494
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,car,532,51,567,73
North-Drive-1_mp4-150_jpg.rf.0e9f63947d558cd623609048a3c257c6.jpg,640,640,motorcycle,221,212,243,273
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,van,308,181,429,368
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,102,211,274,411
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,346,140,402,195
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,271,143,328,245
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,523,147,575,214
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,418,150,484,270
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,489,183,561,286
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,428,296,520,499
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,454,125,504,200
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,508,100,538,140
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,483,103,522,159
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,car,312,121,379,177
North-Drive-1_mp4-218_jpg.rf.0fa00a02d39db1783d5623cb40dfacf9.jpg,640,640,motorcycle,500,256,524,362
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,van,318,199,442,433
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,0,233,151,437
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,77,228,255,450
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,432,133,496,245
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,512,135,579,212
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,373,132,431,204
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,van,286,102,363,201
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,van,477,99,519,169
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,537,69,565,113
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,366,74,413,127
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,442,63,471,96
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,470,54,494,87
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,0,409,271,640
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,279,88,338,160
00-Raw_vid_mp4-1182_jpg.rf.0d63ac38985af9c374533199f2c8ba08.jpg,640,640,car,605,125,640,176
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,468,53,493,84
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,446,60,466,94
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,truck,406,97,495,280
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,444,219,532,363
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,495,104,517,165
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,506,156,565,269
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,495,125,510,209
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,280,87,348,162
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,506,96,538,151
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,522,74,549,123
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,409,64,451,110
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,468,85,497,102
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,565,63,593,90
00-Raw_vid_mp4-943_jpg.rf.0e66e1d2c1fe7426c614a2d9e504ab07.jpg,640,640,car,543,51,574,74
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,390,147,468,286
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,490,125,567,217
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,540,68,566,104
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,274,338,399,596
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,408,63,451,110
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,468,54,493,87
North-Drive-1_mp4-443_jpg.rf.0b91127a396ee1a40b22e3658835bbd0.jpg,640,640,car,449,62,469,92
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,446,411,640,640
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,359,187,443,311
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,198,200,311,336
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,279,85,348,161
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,370,103,438,176
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,397,145,479,219
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,van,526,71,556,120
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,515,92,542,133
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,365,71,416,122
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,472,126,516,186
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,569,132,623,182
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,jeepney,480,159,552,287
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,0,289,99,549
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,van,512,54,547,86
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,484,104,521,152
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,209,322,377,640
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,bus,430,76,484,147
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,570,54,601,79
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,471,62,497,87
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,620,127,640,174
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,444,61,471,78
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,407,78,442,106
North-Drive-1_mp4-573_jpg.rf.0fced3316f9f093347e643393e046248.jpg,640,640,car,471,55,494,66
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,405,171,491,269
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,242,97,314,176
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,364,83,409,129
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,418,60,455,106
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,507,84,540,131
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,539,67,564,105
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,463,54,489,85
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,493,66,514,96
00-Raw_vid_mp4-327_jpg.rf.13dbbc3de046319937912a0fb009faea.jpg,640,640,car,473,443,640,640
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,270,170,396,309
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,253,360,410,640
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,450,426,636,640
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,16,264,199,452
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,279,89,348,163
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,456,207,538,330
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,439,64,468,97
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,451,122,508,205
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,469,55,495,87
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,364,74,414,127
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,492,90,529,153
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,motorcycle,276,272,320,363
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,525,87,541,130
00-Raw_vid_mp4-1025_jpg.rf.107b924fe39978fe4fa7be30b031c417.jpg,640,640,car,538,123,603,204
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,372,194,463,347
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,279,85,351,161
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,424,148,518,258
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,365,74,419,129
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,507,102,540,147
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,519,152,572,215
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,440,63,471,94
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,483,49,525,83
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,479,107,520,166
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,442,120,490,165
North-Drive-2_mp4-100_jpg.rf.0fcb1f63f1dd9f0fe1122542341f59b9.jpg,640,640,car,496,201,570,329
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,459,193,542,334
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,479,390,638,634
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,280,229,376,389
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,517,112,597,194
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,243,99,312,173
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,451,96,493,142
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,van,542,47,581,74
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,575,63,600,92
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,418,59,457,105
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,motorcycle,195,126,224,191
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,495,62,532,104
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,461,53,490,86
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,614,124,638,178
North-Drive-1_mp4-107_jpg.rf.15acea4d620bb68b011e7f3276f57e69.jpg,640,640,car,483,50,509,70
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,240,250,390,491
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,439,367,602,640
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,31,448,195,640
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,381,172,469,297
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,462,213,545,340
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,215,200,331,339
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,477,124,518,205
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,500,101,533,158
00-Raw_vid_mp4-448_jpg.rf.151d7da7008062e204541a12a5104b65.jpg,640,640,car,0,303,39,437
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,85,202,218,330
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,416,210,505,368
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,van,310,151,438,336
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,492,167,556,286
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,437,125,496,208
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,229,160,352,309
North-Drive-1_mp4-60_jpg.rf.14cc3ce207258ae7ffdb2eed990bee34.jpg,640,640,car,418,59,455,105
